adult,budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,genres_list,production_companies_list,production_countries_list,spoken_languages_list,release_year,movieId
False,100000000,en,9.369918,93700000.0,131.0,Bicentennial Man,6.9,998.0,"['Comedy', 'Science Fiction']","['Laurence Mark Productions', 'Columbia Pictures Corporation', 'Touchstone Pictures', 'Radiant Productions']","['Germany', 'United States of America']",['English'],1999,3156
False,133000000,en,8.3595,300135367.0,84.0,Stuart Little,5.8,998.0,"['Animation', 'Fantasy', 'Family', 'Comedy']","['Columbia Pictures Corporation', 'Global Medien KG', 'Franklin/Waterman Productions']","['Germany', 'United States of America']",['English'],1999,3157
False,37000000,en,9.091636,48451803.0,188.0,Magnolia,7.5,844.0,['Drama'],"['New Line Cinema', 'Ghoulardi Film Company', 'The Magnolia Project']",['United States of America'],"['English', 'Français', 'Deutsch']",1999,3160
False,55000000,en,10.571434,100230832.0,163.0,Any Given Sunday,6.8,430.0,['Drama'],"[""Donners' Company"", 'Ixtlan', 'Warner Bros.']",['United States of America'],['English'],1999,3173
False,82000000,en,13.217419,47434430.0,118.0,Man on the Moon,6.9,444.0,"['Comedy', 'Drama', 'Romance']",['Mutual Film Company'],['United States of America'],['English'],1999,3174
False,45000000,en,15.831374,90683916.0,102.0,Galaxy Quest,6.9,722.0,"['Comedy', 'Family', 'Science Fiction']","['DreamWorks SKG', 'Gran Via Productions']",['United States of America'],['English'],1999,3175
False,40000000,en,11.65502,128798265.0,139.0,The Talented Mr. Ripley,7.1,790.0,"['Thriller', 'Crime', 'Drama']","['Paramount Pictures', 'Miramax Films', 'Timnick Films', 'Mirage Enterprises']",['United States of America'],"['English', 'Italiano']",1999,3176
False,50000000,en,5.716009,73956241.0,146.0,The Hurricane,7.2,401.0,['Drama'],"['Universal Pictures', 'Beacon Communications', 'Azoff Entertainment']",['United States of America'],['English'],1999,3178
False,12000000,en,15.698433,53267000.0,151.0,Papillon,7.8,445.0,"['Crime', 'Drama']","['Solar Productions', 'Allied Artists Pictures', 'Corona-General']",['United States of America'],"['English', 'Español']",1973,3198
False,4500000,en,14.658885,27092880.0,90.0,Fast Times at Ridgemont High,7.0,330.0,['Comedy'],"['Universal Pictures', 'Refugee Films']",['United States of America'],['English'],1982,3210
False,34000000,en,14.207001,48169908.0,202.0,Malcolm X,7.3,377.0,"['Drama', 'History']","['JVC Entertainment', 'Warner Bros.']",['United States of America'],"['العربية', 'English']",1992,3246
False,31000000,en,18.83065,231605150.0,100.0,Sister Act,6.5,713.0,"['Music', 'Comedy']",['Touchstone Pictures'],['United States of America'],['English'],1992,3247
False,32000000,en,8.662287,36733909.0,120.0,Alive,6.7,383.0,"['Action', 'Adventure', 'Drama', 'Thriller']","['Paramount Pictures', 'Touchstone Pictures']",['United States of America'],"['English', 'Português']",1993,3250
False,31000000,en,14.505987,134095253.0,157.0,Scent of a Woman,7.3,763.0,['Drama'],"['Universal Pictures', 'City Light Films']",['United States of America'],"['English', 'Magyar']",1992,3252
False,20000000,en,10.180776,121697323.0,94.0,Wayne's World,6.5,738.0,"['Music', 'Comedy']",['Paramount Pictures'],['United States of America'],"['广州话 / 廣州話', 'English']",1992,3253
False,40000000,en,10.852038,107458785.0,128.0,A League of Their Own,6.8,362.0,['Comedy'],"['Columbia Pictures Corporation', 'Parkway Productions']",['United States of America'],['English'],1992,3255
False,45000000,en,11.075674,178051587.0,117.0,Patriot Games,6.4,440.0,"['Drama', 'Action', 'Thriller', 'Crime']","['Paramount Pictures', 'Mace Neufeld Productions']",['United States of America'],['English'],1992,3256
False,25000000,en,9.805017,411006740.0,129.0,The Bodyguard,6.2,681.0,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']","['Tig Productions', 'Warner Bros.', 'Kasdan Pictures']",['United States of America'],['English'],1992,3257
False,55000000,en,11.017417,149022650.0,104.0,Death Becomes Her,6.3,655.0,"['Fantasy', 'Comedy']",['Universal Pictures'],['United States of America'],['English'],1992,3258
False,60000000,en,7.472753,137783840.0,140.0,Far and Away,6.3,294.0,"['Adventure', 'Drama', 'Romance', 'Western']","['Imagine Entertainment', 'Universal Pictures']",['United States of America'],['English'],1992,3259
False,10000000,en,8.736538,4160851.0,134.0,Twin Peaks: Fire Walk with Me,7.3,429.0,"['Drama', 'Mystery']","['New Line Cinema', 'Janus Films']",['United States of America'],['English'],1992,3262
False,6000000,en,12.457908,30471.0,108.0,The Boondock Saints,7.2,848.0,"['Action', 'Thriller', 'Crime']","['Franchise Pictures', 'Brood Syndicate', 'B.D.S. Productions Inc.']","['Canada', 'United States of America']","['English', 'Español']",1999,3275
False,40000000,en,14.430311,144056873.0,119.0,The Beach,6.3,1271.0,"['Drama', 'Adventure', 'Romance', 'Thriller']",['Figment Films'],"['United Kingdom', 'United States of America']","['English', 'Français', 'Hrvatski', 'svenska', 'ภาษาไทย']",2000,3285
False,23000000,en,6.424399,53187659.0,108.0,Pitch Black,6.7,1812.0,"['Thriller', 'Science Fiction', 'Action']",['Interscope Communications'],['United States of America'],['English'],2000,3300
False,41300000,en,12.061521,106371651.0,98.0,The Whole Nine Yards,6.3,540.0,"['Comedy', 'Crime']","['Franchise Pictures', 'Warner Bros.', 'Morgan Creek Productions', 'Nine Yards Productions', 'Rational Packaging Company', 'Lansdown Films']","['Canada', 'United States of America']","['English', 'Français', 'Español']",2000,3301
False,1500000,en,10.891524,19181.0,87.0,City Lights,8.2,444.0,"['Comedy', 'Drama', 'Romance']",['Charles Chaplin Productions'],['United States of America'],['English'],1931,3307
False,250000,en,8.168456,2500000.0,68.0,The Kid,8.0,404.0,"['Comedy', 'Drama']","['Charles Chaplin Productions', 'First National Pictures']",['United States of America'],['No Language'],1921,3310
False,90000000,en,9.021107,60874615.0,114.0,Mission to Mars,5.7,374.0,['Science Fiction'],"['Spyglass Entertainment', 'The Jacobson Company', 'Touchstone Pictures', 'Red Horizon Productions']",['United States of America'],['English'],2000,3354
False,38000000,en,11.316349,58401898.0,133.0,The Ninth Gate,6.3,768.0,"['Horror', 'Mystery', 'Thriller']","['Bac Films', 'Kino Vision', 'Orly Films', 'R.P. Productions', 'Vía Digital', 'Artisan Entertainment', 'Origen Producciones Cinematograficas S.A.', 'Canal+', 'Canal+ España']","['France', 'Portugal', 'Spain']","['English', 'Français', 'Latin', 'Polski', 'Português', 'Español']",1999,3355
False,1800000,en,7.530126,46665856.0,125.0,Dog Day Afternoon,7.6,685.0,"['Crime', 'Drama', 'Thriller']","['Artists Entertainment Complex', 'Warner Bros.']",['United States of America'],['English'],1975,3362
False,777000,en,9.188584,140000000.0,110.0,American Graffiti,6.9,330.0,"['Comedy', 'Drama']","['Lucasfilm', 'Universal Pictures', 'The Coppola Company']",['United States of America'],['English'],1973,3363
False,40000000,en,13.813146,205405498.0,189.0,JFK,7.5,513.0,"['Drama', 'Thriller', 'History']","['Camelot Productions', 'Canal Plus Group', 'Ixtlan Productions', 'Warner Bros.']",['United States of America'],"['English', 'Español']",1991,3386
False,52000000,en,10.135446,256271286.0,131.0,Erin Brockovich,7.1,730.0,['Drama'],['Jersey Films'],['United States of America'],"['English', 'Français']",2000,3408
False,23000000,en,14.961416,53302314.0,98.0,Final Destination,6.4,1416.0,['Horror'],"['New Line Cinema', 'Zide-Perry Productions', 'Hard Eight Pictures']",['United States of America'],"['English', 'Français']",2000,3409
False,16000000,en,14.785388,45361000.0,130.0,Thelma & Louise,7.2,766.0,"['Drama', 'Thriller', 'Crime', 'Adventure']","['Pathé Entertainment', 'Metro-Goldwyn-Mayer (MGM)', 'Star Partners III Ltd.']",['United States of America'],['English'],1991,3418
False,2700000,en,7.525382,141000000.0,109.0,Animal House,7.0,420.0,['Comedy'],"['Universal Pictures', 'Oregon Film Factory', 'Stage III Productions']",['United States of America'],['English'],1978,3421
False,6500000,en,10.465403,37295445.0,120.0,Do the Right Thing,7.6,301.0,['Drama'],['Universal Pictures'],['United States of America'],['English'],1989,3424
False,927262,en,6.49432,2500000.0,107.0,Double Indemnity,8.0,425.0,"['Drama', 'Mystery', 'Thriller']",['Paramount Pictures'],['United States of America'],['English'],1944,3435
False,13500000,en,13.184585,202000000.0,93.0,Teenage Mutant Ninja Turtles,6.5,486.0,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']","['New Line Cinema', 'Golden Harvest Company']","['Hong Kong', 'United States of America']","['Français', 'English']",1990,3438
False,25000000,en,7.994266,78000000.0,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,290.0,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']","['New Line Cinema', 'Golden Harvest Company']","['Hong Kong', 'United States of America']",['English'],1991,3439
False,1500000,en,8.822276,11806119.0,92.0,Bloodsport,6.6,370.0,['Action'],['Cannon Films'],['United States of America'],['English'],1988,3444
False,13000000,en,9.023282,123922370.0,121.0,"Good Morning, Vietnam",7.1,658.0,"['Comedy', 'Drama', 'War']","['Silver Screen Partners III', 'Touchstone Pictures']",['United States of America'],['English'],1987,3448
False,25000000,en,8.369176,91036760.0,115.0,Romeo Must Die,6.0,334.0,"['Action', 'Crime', 'Thriller']","['Silver Pictures', 'Warner Bros.']",['United States of America'],"['English', '普通话']",2000,3452
False,1,en,8.159556,8500000.0,87.0,Modern Times,8.1,881.0,"['Drama', 'Comedy']","['United Artists', 'Charles Chaplin Productions']",['United States of America'],['English'],1936,3462
False,20000000,en,10.610446,303788635.0,135.0,Close Encounters of the Third Kind,7.2,1122.0,"['Science Fiction', 'Drama']","['Columbia Pictures Corporation', 'EMI Films', 'Julia Phillips and Michael Phillips Productions']",['United States of America'],"['हिन्दी', 'English', 'Français', 'Español']",1977,3471
False,25000000,en,8.176863,25965144.0,113.0,Jacob's Ladder,7.3,376.0,"['Drama', 'Mystery', 'Horror']","['TriStar Pictures', 'Carolco Pictures']",['United States of America'],['English'],1990,3476
False,30000000,en,8.524956,47126295.0,113.0,High Fidelity,7.0,636.0,"['Comedy', 'Drama', 'Romance', 'Music']","['Buena Vista', 'Touchstone Pictures']","['United Kingdom', 'United States of America']","['Dansk', 'English']",2000,3481
False,95000000,en,8.755188,76432727.0,89.0,The Road to El Dorado,7.0,892.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['DreamWorks SKG', 'DreamWorks Animation']",['United States of America'],['English'],2000,3483
False,70000000,en,14.508137,300854823.0,144.0,Hook,6.7,1563.0,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['Amblin Entertainment', 'TriStar Pictures']",['United States of America'],['English'],1991,3489
False,2300000,en,7.186048,35000000.0,121.0,Midnight Express,7.6,309.0,"['Drama', 'Crime']","['Columbia Pictures', 'Casablanca Filmworks']","['United Kingdom', 'United States of America']","['English', 'Malti', 'Français']",1978,3498
False,20000000,en,15.020845,61276872.0,107.0,Misery,7.6,1085.0,"['Drama', 'Thriller']","['Columbia Pictures', 'Castle Rock Entertainment', 'Nelson Entertainment']",['United States of America'],['English'],1990,3499
False,3800000,en,13.180457,23689877.0,121.0,Network,7.8,391.0,['Drama'],"['United Artists', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],"['English', 'Deutsch']",1976,3504
False,3700000,en,5.849522,31800000.0,135.0,The Outlaw Josey Wales,7.4,303.0,"['Drama', 'Western']","['Warner Bros.', 'Malpaso Company']",['United States of America'],"['English', '', 'Español']",1976,3508
False,31000000,en,10.163266,68106245.0,118.0,Frequency,7.0,473.0,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",['New Line Cinema'],['United States of America'],['English'],2000,3510
False,18000000,en,18.495694,98235548.0,107.0,Predator,7.3,2129.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures', 'Amercent Films', 'American Entertainment Partners L.P.']",['United States of America'],"['English', 'Español']",1987,3527
False,7000000,en,13.686715,34266564.0,102.0,American Psycho,7.3,2128.0,"['Thriller', 'Drama', 'Crime']","['Lions Gate Films', 'Edward R. Pressman Film', 'Muse Productions']","['Canada', 'United States of America']","['English', 'Español', '广州话 / 廣州話']",2000,3535
False,6000000,en,10.451986,39846344.0,98.0,Caddyshack,6.7,370.0,['Comedy'],"['Orion Pictures', 'Warner Bros.']",['United States of America'],['English'],1980,3552
False,6000000,en,10.505387,10409377.0,97.0,The Virgin Suicides,7.1,841.0,"['Drama', 'Romance']",['American Zoetrope'],['United States of America'],['English'],1999,3556
False,103000000,en,23.186667,457640427.0,155.0,Gladiator,7.9,5566.0,"['Action', 'Drama', 'Adventure']","['DreamWorks SKG', 'Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'C & L', 'Dawliz']","['United Kingdom', 'United States of America']",['English'],2000,3578
False,127500000,en,9.998415,354248063.0,82.0,Dinosaur,6.2,563.0,"['Animation', 'Family']","['Walt Disney Pictures', 'Walt Disney Feature Animation']",['United States of America'],['English'],2000,3615
False,16000000,en,8.00158,119754278.0,93.0,Road Trip,5.9,550.0,"['Comedy', 'Adventure']","['DreamWorks SKG', 'The Montecito Picture Company']",['United States of America'],['English'],2000,3617
False,125000000,en,18.97178,546388105.0,123.0,Mission: Impossible II,5.9,1966.0,"['Adventure', 'Action', 'Thriller']","['Paramount Pictures', 'Cruise/Wagner Productions']","['Germany', 'United States of America']",['English'],2000,3623
False,55000000,en,10.308442,56932305.0,110.0,Shanghai Noon,6.2,756.0,"['Adventure', 'Action', 'Comedy', 'Western']","['Spyglass Entertainment', 'Roger Birnbaum Productions', 'Touchstone Pictures']","['Hong Kong', 'United States of America']","['English', '普通话', 'Español']",2000,3624
False,923000,en,6.202041,2500000.0,95.0,The Gold Rush,7.7,308.0,"['Adventure', 'Comedy', 'Drama']",['Charles Chaplin Productions'],['United States of America'],['English'],1925,3629
False,6500000,en,9.356264,81974493.0,142.0,On Her Majesty's Secret Service,6.5,464.0,"['Adventure', 'Action', 'Thriller']","['United Artists', 'Eon Productions', 'Danjaq']","['United Kingdom', 'United States of America']","['English', 'Deutsch']",1969,3633
False,14000000,en,9.781451,185438673.0,125.0,The Spy Who Loved Me,6.6,515.0,"['Adventure', 'Action', 'Thriller']","['United Artists', 'Eon Productions', 'Danjaq']","['United Kingdom', 'United States of America']","['English', 'Italiano', 'العربية']",1977,3635
False,34000000,en,10.576273,210308099.0,126.0,Moonraker,5.9,551.0,"['Action', 'Adventure', 'Thriller', 'Science Fiction']","['United Artists', 'Eon Productions']","['France', 'United Kingdom', 'United States of America']","['English', 'Italiano']",1979,3638
False,7000000,en,12.127492,97572000.0,125.0,The Man with the Golden Gun,6.4,533.0,"['Adventure', 'Action', 'Thriller']","['United Artists', 'Eon Productions', 'Danjaq']","['United Kingdom', 'United States of America']","['ภาษาไทย', '广州话 / 廣州話', 'English']",1974,3639
False,30000000,en,7.978985,173959438.0,98.0,Big Momma's House,5.6,514.0,"['Crime', 'Comedy']","['Twentieth Century Fox Film Corporation', 'Regency Enterprises']","['Germany', 'United States of America']",['English'],2000,3646
False,2600000,en,13.233262,119500000.0,93.0,Blazing Saddles,7.2,619.0,"['Western', 'Comedy']","['Crossbow Productions', 'Warner Bros.']",['United States of America'],"['English', 'Deutsch', '']",1974,3671
False,10000,en,7.871001,7000000.0,89.0,Eraserhead,7.5,500.0,"['Drama', 'Fantasy', 'Horror', 'Science Fiction']","['American Film Institute (AFI)', 'Libra Films']",['United States of America'],['English'],1977,3676
False,600000,it,13.295342,15000000.0,132.0,For a Few Dollars More,7.8,988.0,['Western'],"['Constantin Film Produktion', 'Produzioni Europee Associati (PEA)']","['Italy', 'Spain', 'Germany']",['Italiano'],1965,3681
False,26000000,en,11.890138,61489265.0,115.0,Flatliners,6.3,413.0,"['Drama', 'Horror', 'Science Fiction', 'Thriller']","['Columbia Pictures Corporation', 'Stonebridge Entertainment']",['United States of America'],"['English', 'Français', 'Español']",1990,3686
False,27000000,en,9.389976,38122105.0,101.0,The Running Man,6.4,713.0,"['Action', 'Science Fiction']","['Keith Barish Productions', 'TAFT Entertainment Pictures', 'HBO', 'Braveworld Productions']",['United States of America'],['English'],1987,3698
